R-HSA-749476;RNA Polymerase III Abortive And Retractive Initiation
R-HSA-73780;RNA Polymerase III Chain Elongation
R-HSA-74158;RNA Polymerase III Transcription
R-HSA-76046;RNA Polymerase III Transcription Initiation
R-HSA-76061;RNA Polymerase III Transcription Initiation From Type 1 Promoter
R-HSA-76066;RNA Polymerase III Transcription Initiation From Type 2 Promoter
R-HSA-76071;RNA Polymerase III Transcription Initiation From Type 3 Promoter
R-HSA-73980;RNA Polymerase III Transcription Termination
R-HSA-6807505;RNA polymerase II transcribes snRNA genes
R-HSA-5340588;RNF mutants show enhanced WNT signaling and proliferation
R-HSA-9010642;ROBO receptors bind AKAP5
R-HSA-1368082;RORA activates gene expression
R-HSA-1222556;ROS, RNS production in phagocytes
R-HSA-5659996;RPIA deficiency: failed conversion of R5P to RU5P
R-HSA-6791461;RPIA deficiency: failed conversion of RU5P to R5P
R-HSA-444257;RSK activation
R-HSA-8877330;RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)
R-HSA-8939243;RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known
R-HSA-8931987;RUNX1 regulates estrogen receptor mediated transcription
R-HSA-8935964;RUNX1 regulates expression of components of tight junctions
R-HSA-8936459;RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function
R-HSA-8939245;RUNX1 regulates transcription of genes involved in BCR signaling
R-HSA-8939256;RUNX1 regulates transcription of genes involved in WNT signaling
R-HSA-8939236;RUNX1 regulates transcription of genes involved in differentiation of HSCs
R-HSA-8939242;RUNX1 regulates transcription of genes involved in differentiation of keratinocytes
R-HSA-8939246;RUNX1 regulates transcription of genes involved in differentiation of myeloid cells
R-HSA-8939247;RUNX1 regulates transcription of genes involved in interleukin signaling
R-HSA-8941326;RUNX2 regulates bone development
R-HSA-8941284;RUNX2 regulates chondrocyte maturation
R-HSA-8941332;RUNX2 regulates genes involved in cell migration
R-HSA-8941333;RUNX2 regulates genes involved in differentiation of myeloid cells
R-HSA-8940973;RUNX2 regulates osteoblast differentiation
R-HSA-8949275;RUNX3 Regulates Immune Response and Cell Migration
R-HSA-8952158;RUNX3 regulates BCL2L11 (BIM) transcription
R-HSA-8941855;RUNX3 regulates CDKN1A transcription
R-HSA-8941856;RUNX3 regulates NOTCH signaling
R-HSA-8951911;RUNX3 regulates RUNX1-mediated transcription
R-HSA-8951430;RUNX3 regulates WNT signaling
R-HSA-8951671;RUNX3 regulates YAP1-mediated transcription
R-HSA-8951936;RUNX3 regulates p14-ARF
R-HSA-9007101;Rab regulation of trafficking
R-HSA-392517;Rap1 signalling
R-HSA-442982;Ras activation uopn Ca2+ infux through NMDA receptor
R-HSA-975578;Reactions specific to the complex N-glycan synthesis pathway
R-HSA-975574;Reactions specific to the hybrid N-glycan synthesis pathway
R-HSA-8934903;Receptor Mediated Mitophagy
R-HSA-388844;Receptor-type tyrosine-protein phosphatases
R-HSA-110330;Recognition and association of DNA glycosylase with site containing an affected purine
R-HSA-110328;Recognition and association of DNA glycosylase with site containing an affected pyrimidine
R-HSA-110314;Recognition of DNA damage by PCNA-containing replication complex
R-HSA-5693565;Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
R-HSA-380320;Recruitment of NuMA to mitotic centrosomes
R-HSA-380270;Recruitment of mitotic centrosome proteins and complexes
R-HSA-159418;Recycling of bile acids and salts
R-HSA-72731;Recycling of eIF2:GDP
R-HSA-437239;Recycling pathway of L1
R-HSA-418359;Reduction of cytosolic Ca++ levels
R-HSA-8866376;Reelin signalling pathway
R-HSA-5218859;Regulated Necrosis
R-HSA-193692;Regulated proteolysis of p75NTR
R-HSA-3248023;Regulation by TREX1
R-HSA-3371378;Regulation by c-FLIP
R-HSA-176408;Regulation of APC/C activators between G1/S and early anaphase
R-HSA-169911;Regulation of Apoptosis
R-HSA-977606;Regulation of Complement cascade
R-HSA-69304;Regulation of DNA replication
R-HSA-4641263;Regulation of FZD by ubiquitination
R-HSA-170822;Regulation of Glucokinase by Glucokinase Regulatory Protein
R-HSA-3371453;Regulation of HSF1-mediated heat shock response
R-HSA-1234174;Regulation of Hypoxia-inducible Factor (HIF) by oxygen
R-HSA-912694;Regulation of IFNA signaling
R-HSA-877312;Regulation of IFNG signaling
R-HSA-381426;Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
R-HSA-1433559;Regulation of KIT signaling
R-HSA-211728;Regulation of PAK-2p34 activity by PS-GAP/RHG10
R-HSA-2565942;Regulation of PLK1 Activity at G2/M Transition
R-HSA-8943724;Regulation of PTEN gene transcription
R-HSA-8948747;Regulation of PTEN localization
R-HSA-8943723;Regulation of PTEN mRNA translation
R-HSA-8948751;Regulation of PTEN stability and activity
R-HSA-5658442;Regulation of RAS by GAPs
R-HSA-8934593;Regulation of RUNX1 Expression and Activity
R-HSA-8939902;Regulation of RUNX2 expression and activity
R-HSA-8941858;Regulation of RUNX3 expression and activity
R-HSA-5686938;Regulation of TLR by endogenous ligand
R-HSA-5357905;Regulation of TNFR1 signaling
R-HSA-5633007;Regulation of TP53 Activity
R-HSA-6804758;Regulation of TP53 Activity through Acetylation
R-HSA-6804759;Regulation of TP53 Activity through Association with Co-factors
R-HSA-6804760;Regulation of TP53 Activity through Methylation
R-HSA-6804756;Regulation of TP53 Activity through Phosphorylation
R-HSA-6804757;Regulation of TP53 Degradation
R-HSA-6804754;Regulation of TP53 Expression
R-HSA-6806003;Regulation of TP53 Expression and Degradation
R-HSA-2029482;Regulation of actin dynamics for phagocytic cup formation
R-HSA-211733;Regulation of activated PAK-2p34 by proteasome mediated degradation
R-HSA-186712;Regulation of beta-cell development
R-HSA-1655829;Regulation of cholesterol biosynthesis by SREBP (SREBF)
R-HSA-428542;Regulation of commissural axon pathfinding by SLIT and ROBO
R-HSA-8985801;Regulation of cortical dendrite branching
R-HSA-446388;Regulation of cytoskeletal remodeling and cell spreading by IPP complex components
R-HSA-9010553;Regulation of expression of SLITs and ROBOs
R-HSA-191650;Regulation of gap junction activity
R-HSA-1234158;Regulation of gene expression by Hypoxia-inducible Factor
R-HSA-210745;Regulation of gene expression in beta cells
R-HSA-210747;Regulation of gene expression in early pancreatic precursor cells
R-HSA-210746;Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells
R-HSA-210744;Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells
R-HSA-3134975;Regulation of innate immune responses to cytosolic DNA
R-HSA-422356;Regulation of insulin secretion
R-HSA-400206;Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
R-HSA-450531;Regulation of mRNA stability by proteins that bind AU-rich elements
R-HSA-453276;Regulation of mitotic cell cycle
R-HSA-5675482;Regulation of necroptotic cell death
R-HSA-350562;Regulation of ornithine decarboxylase (ODC)
R-HSA-204174;Regulation of pyruvate dehydrogenase (PDH) complex
R-HSA-912631;Regulation of signaling by CBL
R-HSA-1433617;Regulation of signaling by NODAL
R-HSA-350864;Regulation of thyroid hormone activity
R-HSA-444821;Relaxin receptors
R-HSA-168298;Release
R-HSA-5362798;Release of Hh-Np from the secreting cell
R-HSA-111457;Release of apoptotic factors from the mitochondria
R-HSA-159782;Removal of aminoterminal propeptides from gamma-carboxylated proteins
R-HSA-69300;Removal of licensing factors from origins
R-HSA-69166;Removal of the Flap Intermediate
R-HSA-174437;Removal of the Flap Intermediate from the C-strand
R-HSA-4641265;Repression of WNT target genes
R-HSA-1474165;Reproduction
R-HSA-110373;Resolution of AP sites via the multiple-nucleotide patch replacement pathway
R-HSA-110381;Resolution of AP sites via the single-nucleotide replacement pathway
R-HSA-73933;Resolution of Abasic Sites (AP sites)
R-HSA-5693537;Resolution of D-Loop Structures
R-HSA-5693568;Resolution of D-loop Structures through Holliday Junction Intermediates
R-HSA-5693554;Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)
R-HSA-2500257;Resolution of Sister Chromatid Cohesion
R-HSA-611105;Respiratory electron transport
R-HSA-163200;Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
R-HSA-1222499;Response of Mtb to phagocytosis
R-HSA-76005;Response to elevated platelet cytosolic Ca2+
R-HSA-5660526;Response to metal ions
R-HSA-2453864;Retinoid cycle disease events
R-HSA-975634;Retinoid metabolism and transport
R-HSA-6809583;Retinoid metabolism disease events
R-HSA-177504;Retrograde neurotrophin signalling
R-HSA-6811440;Retrograde transport at the Trans-Golgi-Network
R-HSA-888593;Reuptake of GABA
R-HSA-165054;Rev-mediated nuclear export of HIV RNA
R-HSA-73943;Reversal of alkylation damage by DNA dioxygenases
R-HSA-162589;Reverse Transcription of HIV RNA
R-HSA-1475029;Reversible hydration of carbon dioxide
R-HSA-444411;Rhesus glycoproteins mediate ammonium transport.
R-HSA-194840;Rho GTPase cycle
R-HSA-72702;Ribosomal scanning and start codon recognition
R-HSA-428890;Role of ABL in ROBO-SLIT signaling
R-HSA-2730905;Role of LAT2/NTAL/LAB on calcium mobilization
R-HSA-2029485;Role of phospholipids in phagocytosis
R-HSA-418890;Role of second messengers in netrin-1 signaling
R-HSA-69242;S Phase
R-HSA-5358747;S33 mutants of beta-catenin aren't phosphorylated
R-HSA-5358749;S37 mutants of beta-catenin aren't phosphorylated
R-HSA-5358751;S45 mutants of beta-catenin aren't phosphorylated
R-HSA-187577;SCF(Skp2)-mediated degradation of p27/p21
R-HSA-174113;SCF-beta-TrCP mediated degradation of Emi1
R-HSA-373756;SDK interactions
R-HSA-399955;SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion
R-HSA-5654688;SHC-mediated cascade:FGFR1
R-HSA-5654699;SHC-mediated cascade:FGFR2
R-HSA-5654704;SHC-mediated cascade:FGFR3
R-HSA-5654719;SHC-mediated cascade:FGFR4
R-HSA-2428933;SHC-related events triggered by IGF1R
R-HSA-180336;SHC1 events in EGFR signaling
R-HSA-1250196;SHC1 events in ERBB2 signaling
R-HSA-1250347;SHC1 events in ERBB4 signaling
R-HSA-427359;SIRT1 negatively regulates rRNA expression
R-HSA-77588;SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs
R-HSA-111367;SLBP independent Processing of Histone Pre-mRNAs
R-HSA-5619102;SLC transporter disorders
R-HSA-425407;SLC-mediated transmembrane transport
R-HSA-8985586;SLIT2:ROBO1 increases RHOA activity
R-HSA-111463;SMAC binds to IAPs 
R-HSA-111469;SMAC-mediated apoptotic response
R-HSA-111464;SMAC-mediated dissociation of IAP:caspase complexes 
R-HSA-3315487;SMAD2/3 MH2 Domain Mutants in Cancer
R-HSA-3304356;SMAD2/3 Phosphorylation Motif Mutants in Cancer
R-HSA-2173796;SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription
R-HSA-3311021;SMAD4 MH2 Domain Mutants in Cancer
R-HSA-112412;SOS-mediated signalling
R-HSA-1799339;SRP-dependent cotranslational protein targeting to membrane
R-HSA-3249367;STAT6-mediated induction of chemokines
R-HSA-1834941;STING mediated induction of host immune responses
R-HSA-3108232;SUMO E3 ligases SUMOylate target proteins
R-HSA-3065676;SUMO is conjugated to E1 (UBA2:SAE1)
R-HSA-3065679;SUMO is proteolytically processed
R-HSA-3065678;SUMO is transferred from E1 to E2 (UBE2I, UBC9)
R-HSA-2990846;SUMOylation
R-HSA-3108214;SUMOylation of DNA damage response and repair proteins
R-HSA-4615885;SUMOylation of DNA replication proteins
R-HSA-4570464;SUMOylation of RNA binding proteins
R-HSA-4551638;SUMOylation of chromatin organization proteins
R-HSA-3232118;SUMOylation of transcription factors
R-HSA-3000480;Scavenging by Class A Receptors
R-HSA-3000471;Scavenging by Class B Receptors
R-HSA-3000484;Scavenging by Class F Receptors
R-HSA-3000497;Scavenging by Class H Receptors
R-HSA-2168880;Scavenging of heme from plasma
R-HSA-2408517;SeMet incorporation into proteins
R-HSA-2408522;Selenoamino acid metabolism
R-HSA-2408557;Selenocysteine synthesis
R-HSA-399954;Sema3A PAK dependent Axon repulsion
R-HSA-400685;Sema4D in semaphorin signaling
R-HSA-416572;Sema4D induced cell migration and growth-cone collapse
R-HSA-416550;Sema4D mediated inhibition of cell attachment and migration
R-HSA-373755;Semaphorin interactions
R-HSA-2559582;Senescence-Associated Secretory Phenotype (SASP)
R-HSA-5693548;Sensing of DNA Double Strand Breaks
R-HSA-2467813;Separation of Sister Chromatids
R-HSA-977347;Serine biosynthesis
R-HSA-181429;Serotonin Neurotransmitter Release Cycle
R-HSA-209931;Serotonin and melatonin biosynthesis
R-HSA-380615;Serotonin clearance from the synaptic cleft
R-HSA-390666;Serotonin receptors
R-HSA-3282872;Severe congenital neutropenia type 4 (G6PC3)
R-HSA-4085001;Sialic acid metabolism
R-HSA-162582;Signal Transduction
R-HSA-392518;Signal amplification
R-HSA-74749;Signal attenuation
R-HSA-391160;Signal regulatory protein family interactions
R-HSA-445144;Signal transduction by L1
R-HSA-1502540;Signaling by Activin
R-HSA-201451;Signaling by BMP
R-HSA-6802952;Signaling by BRAF and RAF fusions
R-HSA-177929;Signaling by EGFR
R-HSA-1643713;Signaling by EGFR in Cancer
R-HSA-5637812;Signaling by EGFRvIII in Cancer
R-HSA-1227986;Signaling by ERBB2
R-HSA-1236394;Signaling by ERBB4
R-HSA-190236;Signaling by FGFR
R-HSA-1226099;Signaling by FGFR in disease
R-HSA-5654736;Signaling by FGFR1
R-HSA-1839120;Signaling by FGFR1 amplification mutants
R-HSA-5655302;Signaling by FGFR1 in disease
R-HSA-5654738;Signaling by FGFR2
R-HSA-8851708;Signaling by FGFR2 IIIa TM
R-HSA-2023837;Signaling by FGFR2 amplification mutants
R-HSA-8853333;Signaling by FGFR2 fusions
R-HSA-5655253;Signaling by FGFR2 in disease
R-HSA-5654741;Signaling by FGFR3
R-HSA-8853334;Signaling by FGFR3 fusions in cancer
R-HSA-5655332;Signaling by FGFR3 in disease
R-HSA-8853338;Signaling by FGFR3 point mutants in cancer
R-HSA-5654743;Signaling by FGFR4
R-HSA-5655291;Signaling by FGFR4 in disease
R-HSA-372790;Signaling by GPCR
R-HSA-5358351;Signaling by Hedgehog
R-HSA-2028269;Signaling by Hippo
R-HSA-74752;Signaling by Insulin receptor
R-HSA-449147;Signaling by Interleukins
R-HSA-2586552;Signaling by Leptin
R-HSA-5637815;Signaling by Ligand-Responsive EGFR Variants in Cancer
R-HSA-6806834;Signaling by MET
R-HSA-8852405;Signaling by MST1
R-HSA-1181150;Signaling by NODAL
R-HSA-157118;Signaling by NOTCH
R-HSA-1980143;Signaling by NOTCH1
R-HSA-2691230;Signaling by NOTCH1 HD Domain Mutants in Cancer
R-HSA-2894858;Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer
R-HSA-2644602;Signaling by NOTCH1 PEST Domain Mutants in Cancer
R-HSA-2644603;Signaling by NOTCH1 in Cancer
R-HSA-2660825;"Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant"
R-HSA-1980145;Signaling by NOTCH2
R-HSA-1980148;Signaling by NOTCH3
R-HSA-1980150;Signaling by NOTCH4
R-HSA-9006927;Signaling by Non-Receptor Tyrosine Kinases
R-HSA-9006931;Signaling by Nuclear Receptors
R-HSA-5638302;Signaling by Overexpressed Wild-Type EGFR in Cancer
R-HSA-186797;Signaling by PDGF
R-HSA-8848021;Signaling by PTK6
R-HSA-6802949;Signaling by RAS mutants
R-HSA-376176;Signaling by ROBO receptors
R-HSA-9006934;Signaling by Receptor Tyrosine Kinases
R-HSA-5362517;Signaling by Retinoic Acid
R-HSA-194315;Signaling by Rho GTPases
R-HSA-1433557;Signaling by SCF-KIT
R-HSA-170834;Signaling by TGF-beta Receptor Complex
R-HSA-3304351;Signaling by TGF-beta Receptor Complex in Cancer
R-HSA-9006936;Signaling by TGF-beta family members
R-HSA-2404192;Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
R-HSA-194138;Signaling by VEGF
R-HSA-195721;Signaling by WNT
R-HSA-4791275;Signaling by WNT in cancer
R-HSA-1839122;Signaling by activated point mutants of FGFR1
R-HSA-1839130;Signaling by activated point mutants of FGFR3
R-HSA-1839117;Signaling by cytosolic FGFR1 fusion mutants
R-HSA-6802948;Signaling by high-kinase activity BRAF mutants
R-HSA-6802946;Signaling by moderate kinase activity BRAF mutants
R-HSA-8853336;Signaling by plasma membrane FGFR1 fusions
R-HSA-983705;Signaling by the B Cell Receptor (BCR)
R-HSA-166520;Signalling by NGF
R-HSA-198765;Signalling to ERK5
R-HSA-187687;Signalling to ERKs
R-HSA-167044;Signalling to RAS
R-HSA-198745;Signalling to STAT3
R-HSA-187706;Signalling to p38 via RIT and RIN
R-HSA-426486;Small interfering RNA (siRNA) biogenesis
R-HSA-445355;Smooth Muscle Contraction
R-HSA-427652;Sodium-coupled phosphate cotransporters
R-HSA-433137;Sodium-coupled sulphate, di- and tri-carboxylate transporters
R-HSA-425561;Sodium/Calcium exchangers
R-HSA-425986;Sodium/Proton exchangers
R-HSA-1300642;Sperm Motility And Taxes
R-HSA-1300652;Sperm:Oocyte Membrane Binding
R-HSA-1660661;Sphingolipid de novo biosynthesis
R-HSA-428157;Sphingolipid metabolism
R-HSA-1295596;Spry regulation of FGF signaling
R-HSA-69541;Stabilization of p53
R-HSA-211994;Sterols are 12-hydroxylated by CYP8B1
R-HSA-211736;Stimulation of the cell death response by PAK-2p34
R-HSA-2672351;Stimuli-sensing channels
R-HSA-390522;Striated Muscle Contraction
R-HSA-1614517;Sulfide oxidation to sulfate
R-HSA-1614635;Sulfur amino acid metabolism
R-HSA-5683826;Surfactant metabolism
R-HSA-69052;Switching of origins to a post-replicative state
R-HSA-8849932;Synaptic adhesion-like molecules
R-HSA-3000170;Syndecan interactions
R-HSA-174495;Synthesis And Processing Of GAG, GAGPOL Polyproteins
R-HSA-171286;Synthesis and processing of ENV and VPU
R-HSA-2142816;Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)
R-HSA-2142712;Synthesis of 12-eicosatetraenoic acid derivatives
R-HSA-2142770;Synthesis of 15-eicosatetraenoic acid derivatives
R-HSA-2142688;Synthesis of 5-eicosatetraenoic acids
R-HSA-1483171;Synthesis of BMP
R-HSA-1483076;Synthesis of CL
R-HSA-69239;Synthesis of DNA
R-HSA-446199;Synthesis of Dolichyl-phosphate
R-HSA-446205;Synthesis of GDP-mannose
R-HSA-2142696;Synthesis of Hepoxilins (HX) and Trioxilins (TrX)
R-HSA-1855183;Synthesis of IP2, IP, and Ins in the cytosol
R-HSA-1855204;Synthesis of IP3 and IP4 in the cytosol
R-HSA-1855231;Synthesis of IPs in the ER lumen
R-HSA-1855191;Synthesis of IPs in the nucleus
R-HSA-77111;Synthesis of Ketone Bodies
R-HSA-2142691;Synthesis of Leukotrienes (LT) and Eoxins (EX)
R-HSA-2142700;Synthesis of Lipoxins (LX)
R-HSA-1483166;Synthesis of PA
R-HSA-1483191;Synthesis of PC
R-HSA-1483213;Synthesis of PE
R-HSA-1483148;Synthesis of PG
R-HSA-1483226;Synthesis of PI
R-HSA-1483248;Synthesis of PIPs at the ER membrane
R-HSA-1660514;Synthesis of PIPs at the Golgi membrane
R-HSA-1660516;Synthesis of PIPs at the early endosome membrane
R-HSA-1660517;Synthesis of PIPs at the late endosome membrane
R-HSA-1660499;Synthesis of PIPs at the plasma membrane
R-HSA-8847453;Synthesis of PIPs in the nucleus
R-HSA-1483101;Synthesis of PS
R-HSA-2162123;Synthesis of Prostaglandins (PG) and Thromboxanes (TX)
R-HSA-446210;Synthesis of UDP-N-acetyl-glucosamine
R-HSA-8866652;Synthesis of active ubiquitin: roles of E1 and E2 enzymes
R-HSA-192105;Synthesis of bile acids and bile salts
R-HSA-193775;Synthesis of bile acids and bile salts via 24-hydroxycholesterol
R-HSA-193807;Synthesis of bile acids and bile salts via 27-hydroxycholesterol
R-HSA-193368;Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R-HSA-5358493;Synthesis of diphthamide-EEF2
R-HSA-162699;Synthesis of dolichyl-phosphate mannose
R-HSA-480985;Synthesis of dolichyl-phosphate-glucose
R-HSA-2142670;Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)
R-HSA-162710;Synthesis of glycosylphosphatidylinositol (GPI)
R-HSA-1855167;Synthesis of pyrophosphates in the cytosol
R-HSA-446219;Synthesis of substrates in N-glycan biosythesis
R-HSA-75876;Synthesis of very long-chain fatty acyl-CoAs
R-HSA-6782861;Synthesis of wybutosine at G37 of tRNA(Phe)
R-HSA-422085;Synthesis, secretion, and deacylation of Ghrelin
R-HSA-381771;Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
R-HSA-400511;Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)
R-HSA-5358752;T41 mutants of beta-catenin aren't phosphorylated
R-HSA-445989;TAK1 activates NFkB by phosphorylation and activation of IKKs complex
R-HSA-6791462;TALDO1 deficiency: failed conversion of  Fru(6)P, E4P to SH7P, GA3P
R-HSA-6791055;TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P
R-HSA-8854214;TBC/RABGAPs
R-HSA-201681;TCF dependent signaling in response to WNT
R-HSA-5339700;TCF7L2 mutants don't bind CTBP
R-HSA-202403;TCR signaling
R-HSA-5221030;TET1,2,3 and TDG demethylate DNA
R-HSA-8866911;TFAP2 (AP-2) family regulates transcription of cell cycle factors
R-HSA-8866910;TFAP2 (AP-2) family regulates transcription of growth factors and their receptors
R-HSA-8866906;TFAP2 (AP-2) family regulates transcription of other transcription factors
R-HSA-8869496;TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation
R-HSA-2173789;TGF-beta receptor signaling activates SMADs
R-HSA-2173791;TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)
R-HSA-3656532;TGFBR1 KD Mutants in Cancer
R-HSA-3656535;TGFBR1 LBD Mutants in Cancer
R-HSA-3645790;TGFBR2 Kinase Domain Mutants in Cancer
R-HSA-3642279;TGFBR2 MSI Frameshift Mutants in Cancer
R-HSA-5602566;TICAM1 deficiency - HSE
R-HSA-168927;TICAM1, RIP1-mediated IKK complex recruitment 
R-HSA-9014325;TICAM1,TRAF6-dependent induction of TAK1 complex
R-HSA-9013973;TICAM1-dependent activation of IRF3/IRF7
R-HSA-5602410;TLR3 deficiency - HSE
R-HSA-9013957;TLR3-mediated TICAM1-dependent programmed cell death
R-HSA-5676594;TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway
R-HSA-75893;TNF signaling
R-HSA-5357956;TNFR1-induced NFkappaB signaling pathway
R-HSA-5357786;TNFR1-induced proapoptotic signaling
R-HSA-5626978;TNFR1-mediated ceramide production
R-HSA-5668541;TNFR2 non-canonical NF-kB pathway
R-HSA-5669034;TNFs bind their physiological receptors
R-HSA-5628897;TP53 Regulates Metabolic Genes
R-HSA-6803207;TP53 Regulates Transcription of Caspase Activators and Caspases
R-HSA-6791312;TP53 Regulates Transcription of Cell Cycle Genes
R-HSA-5633008;TP53 Regulates Transcription of Cell Death Genes
R-HSA-6796648;TP53 Regulates Transcription of DNA Repair Genes
R-HSA-6803211;TP53 Regulates Transcription of Death Receptors and Ligands
R-HSA-6803204;TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
R-HSA-6804116;TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
R-HSA-6804114;TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
R-HSA-6804115;TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
R-HSA-6803205;TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
R-HSA-5602571;TRAF3 deficiency - HSE
R-HSA-918233;TRAF3-dependent IRF activation pathway
R-HSA-933541;TRAF6 mediated IRF7 activation
R-HSA-975110;TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling
R-HSA-933542;TRAF6 mediated NF-kB activation
R-HSA-975138;TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation
R-HSA-937072;TRAF6-mediated induction of TAK1 complex within TLR4 complex
R-HSA-75158;TRAIL  signaling
R-HSA-937061;TRIF(TICAM1)-mediated TLR4 signaling 
R-HSA-2562578;TRIF-mediated programmed cell death
R-HSA-187042;TRKA activation by NGF
R-HSA-3295583;TRP channels
R-HSA-1299503;TWIK related potassium channel (TREK)
R-HSA-1299361;TWIK-related alkaline pH activated K+ channel (TALK)
R-HSA-1299344;TWIK-related spinal cord K+ channel (TRESK)
R-HSA-1299316;TWIK-releated acid-sensitive K+ channel (TASK)
R-HSA-380095;Tachykinin receptors bind tachykinins
R-HSA-1299308;Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
R-HSA-1299287;Tandem pore domain halothane-inhibited K+ channel (THIK)
R-HSA-1296346;Tandem pore domain potassium channels
R-HSA-167243;Tat-mediated HIV elongation arrest and recovery
R-HSA-167246;Tat-mediated elongation of the HIV-1 transcript
R-HSA-174417;Telomere C-strand (Lagging Strand) Synthesis
R-HSA-174430;Telomere C-strand synthesis initiation
R-HSA-171319;Telomere Extension By Telomerase
R-HSA-157579;Telomere Maintenance
R-HSA-166665;Terminal pathway of complement
R-HSA-977068;Termination of O-glycan biosynthesis
R-HSA-5656169;Termination of translesion DNA synthesis
R-HSA-1474151;Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R-HSA-844615;The AIM2 inflammasome
R-HSA-844623;The IPAF inflammasome
R-HSA-844455;The NLRP1 inflammasome
R-HSA-844456;The NLRP3 inflammasome
R-HSA-1663150;The activation of arylsulfatases
R-HSA-2453902;The canonical retinoid cycle in rods (twilight vision)
R-HSA-1428517;The citric acid (TCA) cycle and respiratory electron transport
R-HSA-167826;The fatty acid cycling model
R-HSA-2514856;The phototransduction cascade
R-HSA-167827;The proton buffering model
R-HSA-2187335;The retinoid cycle in cones (daylight vision)
R-HSA-8852276;The role of GTSE1 in G2/M progression after G2 checkpoint
R-HSA-164952;The role of Nef in HIV-1 replication and disease pathogenesis
R-HSA-8849175;Threonine catabolism
R-HSA-456926;Thrombin signalling through proteinase activated receptors (PARs)
R-HSA-428930;Thromboxane signalling through TP receptor
R-HSA-209968;Thyroxine biosynthesis
R-HSA-210993;Tie2 Signaling
R-HSA-420029;Tight junction interactions
R-HSA-1222538;Tolerance by Mtb to nitric oxide produced by macrophages
R-HSA-1222387;Tolerance of reactive oxygen produced by macrophages
R-HSA-168142;Toll Like Receptor 10 (TLR10) Cascade
R-HSA-181438;Toll Like Receptor 2 (TLR2) Cascade
R-HSA-168164;Toll Like Receptor 3 (TLR3) Cascade
R-HSA-166016;Toll Like Receptor 4 (TLR4) Cascade
R-HSA-168176;Toll Like Receptor 5 (TLR5) Cascade
R-HSA-168181;Toll Like Receptor 7/8 (TLR7/8) Cascade
R-HSA-168138;Toll Like Receptor 9 (TLR9) Cascade
R-HSA-168179;Toll Like Receptor TLR1:TLR2 Cascade
R-HSA-168188;Toll Like Receptor TLR6:TLR2 Cascade
R-HSA-168898;Toll-Like Receptors Cascades
R-HSA-5250968;Toxicity of botulinum toxin type A (BoNT/A)
R-HSA-5250958;Toxicity of botulinum toxin type B (BoNT/B)
R-HSA-5250971;Toxicity of botulinum toxin type C (BoNT/C)
R-HSA-5250955;Toxicity of botulinum toxin type D (BoNT/D)
R-HSA-5250992;Toxicity of botulinum toxin type E (BoNT/E)
R-HSA-5250981;Toxicity of botulinum toxin type F (BoNT/F)
R-HSA-5250989;Toxicity of botulinum toxin type G (BoNT/G)
R-HSA-5250982;Toxicity of tetanus toxin (TeNT)
R-HSA-1679131;Trafficking and processing of endosomal TLR
R-HSA-399719;Trafficking of AMPA receptors
